Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
225.88616943359375,227.85325878901892,224.25687274556688,227.15781488965328,43556100
224.89268493652344,225.80667911779153,222.5580303354434,223.46208007568333,42308700
226.0352020263672,227.00880227293717,223.9389713421174,225.81663654010723,36636700
226.30340576171875,228.0221264682928,225.81661326820586,226.96904659349977,34026000
231.47943115234375,231.47943115234375,228.1512873446241,228.5387415800987,54541900
224.7337646484375,228.15130254219565,222.27988260723768,228.02216122790813,63285000
225.30003356933594,225.8861795938886,221.56457676904253,224.41584231153624,32880600
224.197265625,225.3298253274289,221.8626109260752,223.67072564154154,34044200
225.31988525390625,226.51205091107013,222.66731173997377,226.41269745663615,37245100
220.24325561523438,224.2171516536621,219.8856043654075,223.0349151567562,39505400
224.29661560058594,224.5052366387564,221.79305702807565,222.83620769655573,31855700
228.04200744628906,228.25064364916537,223.36275355639287,223.7601370790405,33591100
227.54527282714844,228.00227752622936,225.68748134269669,226.29350107451606,28183500
226.0650177001953,227.91287999534921,225.8563814846346,227.80359724609562,31759200
229.79054260253906,230.21772915238438,227.1081657950345,227.2075041009655,39882100
232.32388305664062,235.9401275315396,230.853530735341,232.08544385770335,64751400
230.2673797607422,230.60515724916505,228.34003796565733,230.0885617348273,34082200
230.63497924804688,232.3238971476739,229.0156269629083,231.9066247344228,32993800
233.4663543701172,234.63864623478992,232.48280980290272,234.63864623478992,46431500
234.9367218017578,235.30431748145634,232.9199708414818,232.9199708414818,36254500
234.32078552246094,234.67843677993508,231.0820656392084,232.36364046895116,38846600
229.25404357910156,233.60546433739609,226.27362172475395,232.55238437433343,52287000
229.0653076171875,229.3136761173618,226.91940013747097,228.47914643577636,31109500
229.8998260498047,231.69801159617745,228.07183749564092,228.24072625952675,38802300
231.8768310546875,233.1981533252385,231.03238723011694,231.79736647290133,36087100
232.14508056640625,232.80077708078602,230.8038996879506,231.57880823795904,35417200
228.59835815429688,231.94636045913163,228.05194445904854,231.09197226998216,47070900
224.4357147216797,228.33013097812315,223.89923027313517,227.84332326136388,64370100
221.4552764892578,223.87935529424118,218.83250593091054,219.5279346472888,65276700
220.56114196777344,221.33605042122997,218.2761640538016,219.54780947276666,44944500
221.9917449951172,222.4884819564664,219.6968226591573,220.35251908634842,28111300
221.2665252685547,224.5946691536601,219.74651129717958,221.15724252476647,54561100
225.99545288085938,226.39285156162418,223.10445516924474,223.16406118155706,42137700
225.7269287109375,227.4176895436531,225.17991383614745,225.9357792784742,38328800
223.01174926757812,224.47376393957063,220.29658566640109,223.77757009002366,42005600
223.01174926757812,224.36436096493557,222.14648085284745,223.33001798502116,40398300
223.89691162109375,225.4185978724207,221.54973296285615,222.79294167641658,48566200
226.98007202148438,227.62653447284012,223.77756520755418,223.7974607959322,44923900
223.77757263183594,225.68713943052106,223.0515429787679,225.16996034674554,47923700
226.7811737060547,228.49183017609323,223.94665165924164,224.0262188410909,44633700
227.03973388671875,228.90952454109907,225.42854034251505,225.7467938634959,36211800
227.75582885742188,228.68076882556113,224.66272507245372,226.82093350733243,35169600
227.27845764160156,228.90954693288327,224.48372676835862,227.63650237265796,42108300
228.62112426757812,229.46651233539,226.82096032466632,226.82096032466632,38168300
